crop,production1000tonnes,statename,nitrogenconsumptiontonnes,phosphateconsumptiontonnes,potashconsumptiontonnes,districtname,totalRainfall,totalAreaNew,irrigatedAreaNew,unirrigatedArea,soilCondition,log_production,log_area,log_nitrogen,log_phosphate,log_potash,log_irrigated_area,log_unirrigated_area
Maize,0.01,Gujarat,83525,31749,2648,Surendranagar,874.5100019998,1.0,1.0,0.0,47.37891282,-4.605170185988091,0.0,11.332901267224956,10.365616507761834,7.881559917056899,0.0,-23.025850929940457
Maize,29.32,Rajasthan,10572,6290,62,Ajmer,478.40000001000004,24.370001,1.75,22.620001,27.88060649,3.3782698770184507,3.193352908671172,9.26596427572418,8.746716349694486,4.127134385045092,0.5596157879354227,3.1188345148966383
Maize,5.7800002,Rajasthan,37580,5713,1337,Alwar,531.41001003,4.279999999999999,1.31999999,2.9600000099999995,0.81667436,1.7544037172863616,1.4539530095937052,10.534227272967456,8.650499558724462,7.198183577101943,0.2776317290225218,1.0851892717143472
Maize,212.82001,Rajasthan,32995,5817,500,Banswara,53.23000109,126.13,14.629,111.50099999999999,0.0,5.360446785001649,4.837313121099101,10.404111313817522,8.668539943910762,6.214608098422191,2.683005859995949,4.714033559469821
Maize,0.029999999,Rajasthan,12912,2366,281,Barmer,704.18000899,1.01,1.01,0.0,1.063863302,-3.5065579306533157,0.009950330853168092,9.46591239050973,7.768956044538332,5.638354669333745,0.009950330853168092,-23.025850929940457
Maize,361.78,Rajasthan,22307,5226,239,Bhilwara,522.18000103,159.94,3.79,156.15,49.76963879,5.891036292273489,5.0747987449037435,10.012655809536781,8.561401446080557,5.476463551931511,1.332366019094335,5.050817083729088
Maize,79.260002,Rajasthan,40163,12315,382,Bundi,504.45999901,23.940001,1.89999998,22.04000102,0.45908667,4.372733612995698,3.1755507419009206,10.600701452770835,9.418573310554638,5.945420608606575,0.641853875646079,3.0928590305642043
Maize,352.29999,Rajasthan,45171,17017,1479,Chittorgarh,563.1800060300001,121.76,1.109,120.65100000000001,0.395399888,5.8644830569622926,4.802051894113376,10.718210566991154,9.741968123371437,7.2991214627108,0.10345870836822997,4.792902080474321
Maize,70.309998,Rajasthan,6142,858,73,Dungarpur,63.1800017,62.450001,1.19,61.260001,0.0,4.252914007765614,4.134366252584397,8.722905701000768,6.754604099487962,4.290459441148391,0.17395330712343798,4.115127117728495
Maize,0.14,Rajasthan,137173,58094,5526,Ganganagar,434.94001,1.07,1.07,0.0,2.28452903,-1.9661128563728327,0.06765864847381486,11.828998181904723,10.969817667283515,8.617219505483362,0.06765864847381486,-23.025850929940457
Maize,2.5999999,Rajasthan,60575,22655,1213,Jaipur,341.079995,2.99,1.31,1.6800000000000002,11.70924672,0.9555114065658971,1.095273387402595,11.011637545684726,10.028135857101239,7.10085190894405,0.2700271372130602,0.5187937934151676
Maize,0.07,Rajasthan,29682,6176,1501,Jalore,1351.88000199,1.029999999,1.02,0.009999998999999926,23.49586326,-2.659260036932778,0.02955880127067056,10.298296080455764,8.728426091704613,7.313886831633462,0.01980262729617973,-4.605170285988104
Maize,140.92,Rajasthan,30476,14084,346,Jhalawar,698.42000003,46.990002,1.0,45.990002,0.072560402,4.948192353473037,3.849934855676971,10.3246947675929,9.552794680274943,5.846438775057725,0.0,3.828424025039546
Maize,0.01,Rajasthan,35672,17058,1783,Jodhpur,260.60999803,1.0,1.0,0.0,1.93776392,-4.605170185988091,0.0,10.482121346307313,9.744374580879056,7.48605261786314,0.0,-23.025850929940457
Maize,71.269997,Rajasthan,82586,36328,1863,Kota,534.17999101,25.290001,1.0,24.290001,0.214777129,4.266475439420331,3.2304091002231936,11.321595453618334,10.500344072777787,7.529943370601589,0.0,3.190064784183286
Maize,0.050000001,Rajasthan,24470,13532,1394,Nagaur,326.380004,1.02,1.02,0.0,2.442048603,-2.995732253553991,0.01980262729617973,10.105203156436717,9.512812529900598,7.2399325913204695,0.01980262729617973,-23.025850929940457
Maize,9.5900002,Rajasthan,13748,11119,604,Pali,589.85000803,13.78,1.18000001,12.599999989999999,53.93162343,2.260720909750404,2.6232182655855123,9.528648637969724,9.31641063570325,6.403574197934815,0.1655144469521497,2.5336968131637816
Maize,0.77999997,Rajasthan,39972,12592,332,Swami Madhopur,353.45000389999996,1.38,1.0,0.3799999999999999,0.215189671,-0.24846139776003884,0.3220834991691132,10.59593448798168,9.440816970657185,5.805134968916488,0.0,-0.9675840262617059
Maize,0.86000001,Rajasthan,14531,4303,406,Sirohi,1347.299999,21.42,1.02,20.400000000000002,7.913595042,-0.1508228781066767,3.064325065019603,9.584039577320695,8.3670677328386,6.0063531596017325,0.01980262729617973,3.0155349008501706
Maize,32.18,Rajasthan,22553,9945,209,Tonk,389.53999899999997,8.320000199999999,1.07,7.250000199999999,2.490306499,3.471345141564237,2.1186622788715783,10.02362337377611,9.204825191288073,5.342334251964811,0.06765864847381486,1.9810014964527898
Maize,393.48999,Rajasthan,34494,10333,2659,Udaipur,304.11001201,241.94,1.28200001,240.65799999,0.189476333,5.975055629160327,5.4886897615317025,10.448540674851346,9.243097936214355,7.88570539124302,0.24842136629879025,5.483376838454417
Maize,21.0,Punjab,87626,16847,2293,Gurdaspur,13.529999999000001,10.0,1.70999998,8.29000002,0.115601796,3.044522437723423,2.302585092994046,11.38083303653996,9.731927878386204,7.737616282857904,0.536493358818662,2.115049971559749
Maize,5.0,Punjab,137546,37153,5623,Amritsar,20.370000999800002,3.0,3.0,0.0,2.620032594,1.6094379124341003,1.0986122886681098,11.831713685595455,10.522799800586712,8.634620608292202,1.0986122886681098,-23.025850929940457
Maize,11.0,Punjab,43368,6625,2281,Kapurthala,40.159999999,3.0,2.4299999000000003,0.5700000999999997,13.36971351,2.3978952727983707,1.0986122886681098,10.677477120940175,8.798605650854423,7.732369222284388,0.887891216200193,-0.5621187427149607
Maize,48.130001,Punjab,84815,29066,4517,Jalandhar,36.71999798980001,11.88,11.768,0.1120000000000001,0.0,3.87390570409208,2.474856313934499,11.348227692929823,10.277324385186116,8.415603335654604,2.4653839832991364,-2.1892564076870418
Maize,209.87,Punjab,55772,21295,3397,Hoshiarpur,25.449999978799998,60.119999,50.941002,9.178997000000003,5.393188916,5.3464882914093295,4.096342548251374,10.929027230314912,9.966227582357314,8.130647968160584,3.9306681395580907,2.2169179394039125
Maize,103.5,Punjab,27850,8908,2929,Roopnagar / Ropar,13.569999990000001,26.0,6.6100001,19.3899999,4.353522972,4.639571612705423,3.258096538021482,10.23458824535543,9.094705028377259,7.982416346827733,1.8885836689921878,2.964757464097263
Maize,4.0,Punjab,167082,26004,2370,Ludhiana,6.2999998898,2.0,2.0,0.0,0.650642988,1.3862943611198906,0.6931471805599453,12.02623998885309,10.16600565132436,7.7706452341291765,0.6931471805599453,-23.025850929940457
Maize,4.0,Punjab,234282,61477,8041,Ferozpur,14.12999998,2.0,2.0,0.0,1.093388217,1.3862943611198906,0.6931471805599453,12.36428079696086,11.026418400105413,8.99230873254815,0.6931471805599453,-23.025850929940457
Maize,16.5,Punjab,158811,21365,6382,Patiala,11.085099862,5.0,5.0,0.0,3.11327832,2.803360380906535,1.6094379124341003,11.97547009491756,9.969509348078125,8.76123680683819,1.6094379124341003,-23.025850929940457
Maize,15.0,Haryana,110935,24676,5835,Ambala,460.727385,6.1999998,2.0,4.1999998,0.0,2.70805020110221,1.8245492597929809,11.616699723186683,10.113586390329528,8.671629544720656,0.6931471805599453,1.4350844776702738
Maize,4.0,Haryana,119225,31168,3532,Rohtak,331.032145,1.80000001,1.80000001,0.0,23.60847211,1.3862943611198906,0.5877866704576745,11.688767743166425,10.347147206442262,8.16961956172385,0.5877866704576745,-23.025850929940457
Maize,13.38,Uttar Pradesh,74705,22791,3929,Saharanpur,592.29,9.1700001,1.634,7.536000099999999,26.1007569,2.5937610547000824,2.215937297173499,11.221302303285185,10.034121000171332,8.27614021955846,0.49103099643781106,2.0196915505437008
Maize,0.2,Uttar Pradesh,61628,22361,4033,Muzaffarnagar,448.320003,1.12,1.112,0.008000000000000007,0.0,-1.6094379124341003,0.11332868530700327,11.028871591701666,10.015073648988146,8.302265794873367,0.10616019582839072,-4.828313737302301
Maize,4.0799999,Uttar Pradesh,126304,42423,8036,Meerut,439.509997,2.76,1.97799999,0.7820000099999997,0.0,1.4060969639062662,1.0152306797290584,11.746446978462574,10.655445946975886,8.991686725934825,0.6820862281449086,-0.24590052564910259
Maize,110.47,Uttar Pradesh,75318,29161,6014,Buland Shahar,586.01001,45.279999,38.146,7.133998999999996,53.79720919,4.704743990884184,3.8128654118101215,11.229474429046263,10.280587479087396,8.701845363548474,3.641420902954235,1.964871946762874
Maize,56.84,Uttar Pradesh,147208,53176,14941,Aligarh,479.83999,22.940001,21.166,1.7740009999999984,63.80477885,4.0402403032289,3.1328821552932027,11.89960183162621,10.881362445721418,9.611864390851085,3.0523961206715327,0.5732374475850859
Maize,0.41999999,Uttar Pradesh,79175,27861,4306,Mathura,305.649994,1.15000001,1.15000001,0.0,52.17909284,-0.8675005915142472,0.1397619510708109,11.27941587140684,10.234983140444118,8.367764677924308,0.1397619510708109,-23.025850929940457
Maize,7.3800001,Uttar Pradesh,136016,50349,22334,Agra,245.96999799999998,3.6400001,3.6400001,0.0,17.90256009,1.9987736521625166,1.2919837091211763,11.82052780485714,10.826734036976289,10.013865460005738,1.2919837091211763,-23.025850929940457
Maize,140.49001,Uttar Pradesh,83825,33051,4412,Mainpuri,548.679991,46.709999,46.101002,0.6089970000000022,83.43302191,4.945136383043001,3.8439582531053245,11.33648657133443,10.405807102008175,8.392083380373393,3.830834685124311,-0.49594193739274406
Maize,145.03999,Uttar Pradesh,71089,28153,5522,Etah,440.159997,57.52,57.52,0.0,77.89130485,4.977009497500096,4.052132713412791,11.171687892148547,10.245409199825508,8.6164953924901,4.052132713412791,-23.025850929940457
Maize,0.57999998,Uttar Pradesh,61248,18465,3575,Bareilly,826.240009,1.25999999,1.215,0.04499998999999999,12.03570477,-0.5447272099244312,0.23111171302687872,11.022686474812627,9.823632327286663,8.181720455128108,0.19474407679251185,-3.1010930114340645
Maize,23.450001,Uttar Pradesh,70074,24426,4650,Budaun,654.770011,11.44,11.44,0.0,29.65036509,3.1548705375362105,2.437115985951652,11.15730710550662,10.103403417731034,8.444622498581403,2.437115985951652,-23.025850929940457
Maize,12.08,Uttar Pradesh,77372,21815,4821,Moradabad,897.1,6.6399999,6.6399999,0.0,0.0,2.4915511925066687,1.8931119484281014,11.256380237021988,9.99035308555771,8.480736654405622,1.8931119484281014,-23.025850929940457
Maize,4.9099998,Uttar Pradesh,109135,34321,7757,Shahjahanpur,791.359999004,3.3,1.72500002,1.5749999799999999,11.61206617,1.5912739010732306,1.1939224684724346,11.600340926973178,10.443512690706546,8.956350940490871,0.5452270620775259,0.4542552595791835
Maize,0.41,Uttar Pradesh,43952,12733,3917,Pilibhit,991.870003,1.18000001,1.035,0.14500001000000018,2.866361171,-0.8915981192837836,0.1655144469521497,10.690853408335055,9.451952327573435,8.27308133366583,0.03440142671733232,-1.9310214675960466
Maize,0.75,Uttar Pradesh,26893,5349,1051,Rampur,857.379998,1.28,1.23199999,0.04800000999999998,10.53140097,-0.2876820724517809,0.2468600779315258,10.199621308677711,8.58466490653125,6.957497370876951,0.20863885699444493,-3.036554059740935
Maize,0.1,Uttar Pradesh,42398,14381,3426,Bijnor,611.789981,1.029999999,1.017000001,0.012999997999999957,3.088438948,-2.3025850929940455,0.02955880127067056,10.654856470296197,9.57366316988638,8.139148678884066,0.016857118049707055,-4.342806075366769
Maize,268.38,Uttar Pradesh,97642,27112,10933,Farrukhabad,630.25,86.470001,86.470001,0.0,30.89250522,5.592403886672812,4.459797544537043,11.489063007705553,10.207731713286888,9.299541017434485,4.459797544537043,-23.025850929940457
Maize,43.200001,Uttar Pradesh,67862,27997,2552,Etawah,450.860001,15.62,13.551,2.068999999999999,24.0614579,3.7658405183982127,2.7485521444115397,11.125231510347183,10.239852640559992,7.844632644464681,2.606460345340577,0.7270653987634055
Maize,110.49,Uttar Pradesh,124649,45131,7720,Kanpur,418.689999,35.240002,7.6240001,27.616001899999997,33.86038701,4.704925019125084,3.562181857821666,11.733257066456627,10.717324650785175,8.951569643018821,2.0313011794683753,3.31839538370171
Maize,0.67000002,Uttar Pradesh,49651,20660,2863,Fatehpur,733.8799912,1.31,1.059999999,0.2500000010000001,38.81640261,-0.4004775367463794,0.2700271372130602,10.8127738102574,9.93595474267363,7.959625305098115,0.05826890718057952,-1.3862943571198902
Maize,1.36,Uttar Pradesh,108387,39828,13191,Allahabad,668.93999,1.56,1.43599999,0.12400001000000005,15.88414142,0.3074846997479607,0.44468582126144574,11.5934634345967,10.592325461507976,9.48729005784892,0.36186146366224414,-2.0874736327319416
Maize,18.43,Uttar Pradesh,66983,48399,2534,Jhansi,467.819992,21.74,1.002,20.738,0.582606933,2.9139797716817317,3.0791538816930633,11.112194134834576,10.787234431334253,7.837554360881084,0.001998002662673058,3.0319677661360864
Maize,0.059999999,Uttar Pradesh,34091,17988,1110,Jalaun,428.659999,1.02,1.001,0.019000000000000128,2.210888043,-2.813410733426703,0.01980262729617973,10.436788698817288,9.797460147890598,7.01211529430638,0.0009995003330834232,-3.96331629981569
Maize,1.26,Uttar Pradesh,33248,20580,1666,Hamirpur,434.040009,1.43000001,1.001,0.4290000100000002,1.945764281,0.23111172096338664,0.35767445126482295,10.411749893898953,9.93207500938804,7.418180822726788,0.0009995003330834232,-0.8462983367440966
Maize,0.039999999,Uttar Pradesh,31565,19178,2047,Banda,729.6000141000001,1.02,1.02,0.0,31.38010403,-3.218875849868201,0.01980262729617973,10.359804190801727,9.861519067713626,7.624130585661289,0.01980262729617973,-23.025850929940457
Maize,5.8600001,Uttar Pradesh,87883,26904,4706,Varanasi,723.7000030199999,4.4000001,1.034000002,3.3660000979999998,66.12474406,1.7681496206537675,1.4816045636514878,11.383761663376049,10.200030253420106,8.456593569287309,0.03343477802047334,1.2137251248832899
Maize,67.230003,Uttar Pradesh,48177,17780,2322,Jaunpur,782.5600000000001,44.349998,1.442,42.907998,74.5943704,4.20811962110388,3.7921126636597586,10.782637007729601,9.785829509067895,7.7501841622578365,0.3660310388627573,3.759058242123827
Maize,1.03,Uttar Pradesh,47591,18207,2463,Ghazipur,701.899997,1.81,1.34299999,0.46700001,35.3579145,0.02955880224154443,0.5933268452777344,10.77039894671221,9.809561414503964,7.809135398120538,0.29490591009508416,-0.7614259998999637
Maize,60.939999,Uttar Pradesh,35302,15283,2455,Ballia,728.6700118,32.760000000000005,3.612,29.148000000000003,8.71385202,4.10988975714798,3.4892082589848687,10.471694898540225,9.634496378527837,7.805882040228621,1.284261635554739,3.372386299808036
Maize,2.45,Uttar Pradesh,111370,33124,9619,Gorakhpur,976.4700002,4.0599999,1.634,2.4259999000000003,46.83190458,0.8960880245566357,1.4011829489830991,11.620613270387146,10.40801337415359,9.171495588152615,0.49103099643781106,0.8862437693017422
Maize,43.509998,Uttar Pradesh,62812,23174,5327,Deoria,850.2200099,16.86,8.058000100000001,8.801999899999998,8.073508156,3.772990750766143,2.8249439525737094,11.047901417004844,10.050786239557008,8.580543506917,2.086665399179183,2.1749789570278453
Maize,4.7199998,Uttar Pradesh,88716,31875,7716,Basti,888.12999,5.8899999,2.0829999,3.8070000000000004,8.208008697,1.5518087572245818,1.7732559806855666,11.3931955353451,10.369577282460726,8.951051374025619,0.7338091142711525,1.3368414774003603
Maize,10.81,Uttar Pradesh,79550,30817,4398,Azamgarh,928.100011,7.4400001,2.6479999999999997,4.7920001,71.83476231,2.3804716316511167,2.0068708622858606,11.284141033765932,10.335821764746314,8.388905171114706,0.9738046380747617,1.5669478816812616
Maize,1.88,Uttar Pradesh,21074,9715,622,Lucknow,732.9300039,2.62,1.148,1.4720000000000002,91.83590103,0.6312717768418578,0.9631743177730056,9.955795332159473,9.18142636181154,6.432940092739179,0.1380212978973746,0.38662202030668463
Maize,65.620003,Uttar Pradesh,41140,16272,1593,Unnao,609.940013,30.23,3.2090001,27.0209999,84.79127544,4.183880573250724,3.408834808791367,10.624736163206949,9.69720111828834,7.373374309910049,1.1659593932900751,3.29661433776889
Maize,1.03,Uttar Pradesh,75823,30469,3511,Rae-Bareily,727.2900149999999,1.55000001,1.039000001,0.511000009,71.99218903,0.02955880224154443,0.4382549373827681,11.236156955684022,10.324465052274801,8.163656176168432,0.03825871307955425,-0.6713856711659083
Maize,9.1199999,Uttar Pradesh,88206,32282,7455,Sitapur,827.7499939,10.9700003,1.34999999,9.62000031,45.14381337,2.2104697931213275,2.3951643016344493,11.387430266892022,10.382265078333225,8.916640227198839,0.3001045850429306,2.2638442969021466
Maize,87.709999,Uttar Pradesh,94914,35036,2807,Hardoi,650.129995,37.16,6.7579999,30.402000099999995,25.28892102,4.474035906562081,3.6152329139456376,11.460726497426634,10.464131383282979,7.939871576361883,1.9107269734948207,3.4145083990110847
Maize,12.96,Uttar Pradesh,45798,15564,4193,Kheri,1037.2832929,9.4099998,2.9119999,6.4979999,14.0000795,2.561867690924129,2.2417729323433027,10.731995701026525,9.652715834104445,8.341171747170762,1.0688400959937796,1.8714944218575578
Maize,6.96,Uttar Pradesh,62705,23442,4158,Faizabad,675.38000002,4.5899999000000005,4.5899999000000005,0.0,50.68125474,1.9401794743463283,1.5238800022859613,11.04619646825815,10.062284564283125,8.332789468417959,1.5238800022859613,-23.025850929940457
Maize,65.220001,Uttar Pradesh,60511,21845,5206,Gonda,822.3299900000001,52.0,3.638,48.362,0.79923882,4.177766185693893,3.9512437185814275,11.01058044567383,9.991727341385536,8.55756708555451,1.2914340800959305,3.8787143813844054
Maize,154.36,Uttar Pradesh,76222,28989,12216,Bahraich,874.940011,93.370003,5.27,88.100003,0.0,5.039287536669418,4.536570126626069,11.241405413915658,10.274671726667417,9.410501846898468,1.6620303625532709,4.478472566994347
Maize,9.2799997,Uttar Pradesh,50043,20285,2169,Sultanpur,610.6700000000001,6.3499999,1.46599999,4.88399991,57.49787596,2.2278615144705225,1.8484547971565688,10.820637914822164,9.917636975640548,7.682021510826875,0.3825375966431773,1.5859645378209397
Maize,1.35,Uttar Pradesh,28992,11866,4210,Pratapgarh,684.200015,1.60000002,1.60000002,0.0,45.41164744,0.30010459245033816,0.47000364174573545,10.274775208842707,9.381432446818588,8.345217926676428,0.47000364174573545,-23.025850929940457
Maize,8.3100004,Uttar Pradesh,57527,17469,2933,Barabanki,751.6000091000001,5.4499998,1.377,4.0729998,44.39473326,2.117459657002133,1.6956155719779042,10.960009681791586,9.76818316050523,7.983781068977451,0.3199072197465178,1.4043797795624196
Maize,4.5900002,Uttarakhand,117390,15316,6314,Nainital,1075.06997,4.46,1.07,3.3899999999999997,10.50496733,1.5238800676454376,1.4951487660319727,11.673257003872568,9.636653312597184,8.750524669117937,0.06765864847381486,1.2208299213923588
Maize,2.8299999,Uttarakhand,428,112,36,Almorah,940.8499899999999,3.1600001,1.01,2.1500000999999997,1.33918839,1.0402766763194564,1.1505720592443898,6.059123195581797,4.718498871295094,3.58351893845611,0.009950330853168092,0.7654678886511982
Maize,4.1500001,Uttarakhand,475,127,43,Pithorgarh,904.2400099700001,3.75,1.039999999,2.710000001,0.0,1.423108358338992,1.3217558399823195,6.163314804034641,4.844187086458591,3.7612001156935624,0.039220712191742786,0.9969486352606133
Maize,0.62,Uttarakhand,86,45,2,Chamoli,851.730010004,1.34999999,1.0,0.3499999899999999,0.127974096,-0.4780358009429998,0.3001045850429306,4.454347296253507,3.8066624897703196,0.6931471805599453,0.0,-1.0498221530701068
Maize,1.26,Uttarakhand,137,149,33,Uttar Kashi,804.739999999,1.47,1.0,0.47,0.0,0.23111172096338664,0.3852624007906449,4.919980925828125,5.003946305945459,3.4965075614664802,0.0,-0.7550225842780328
Maize,4.75,Uttarakhand,75,33,2,Tehri Garhwal,1039.34999,3.1099999,1.0,2.1099999,1.340415995,1.55814461804655,1.1346226940368014,4.31748811353631,3.4965075614664802,0.6931471805599453,0.0,0.7466879000946091
Maize,4.5900002,Uttarakhand,374,103,6,Garhwal,952.10999,3.22,1.050000001,2.1699999990000003,1.118322468,1.5238800676454376,1.169381359556317,5.924255797414532,4.634728988229636,1.791759469228055,0.04879016512181286,0.7747271670915388
Maize,18.530001,Uttarakhand,3319,887,99,Dehradun,1146.29001,7.75,1.02,6.73,7.676887549,2.9193910942638075,2.0476928433652555,8.107418811719974,6.787844982309579,4.59511985013459,0.01980262729617973,1.9065751436566365
Maize,0.25,Assam,18845,6022,5409,Cachar,2548.60647,1.15000001,1.0,0.15000001000000007,0.0,-1.3862943611198906,0.1397619510708109,9.844002905701236,8.70317470904168,8.595819511871428,0.0,-1.8971199182192164
Maize,43.689999,Assam,17159,5484,4925,Darrang,985.880975,8.4099998,1.88999999,6.51999981,0.0,3.7771192200748116,2.1294214502036435,9.750278096285621,8.609590040682205,8.502079553606189,0.6365768237805457,1.874874346797457
Maize,0.87,Assam,15212,4861,4367,Dibrugarh,1437.96999,2.3200000999999997,1.0,1.3200000999999997,0.0,-0.13926206733350766,0.8415672287816658,9.62983986904815,8.488999457045455,8.381831553485561,0.0,0.2776318123558521
Maize,16.91,Assam,30285,9638,8693,Goalpara,2150.61999,6.21,1.0,5.21,0.0,2.827905162910489,1.8261608959453874,10.318407819415048,9.173468897200278,9.070273383079064,0.0,1.6505798557652755
Maize,5.3400002,Assam,27341,8737,7849,Kamrup,1389.73685,2.4299999000000003,1.17,1.2599999000000004,0.007592246,1.6752256904252865,0.887891216200193,10.216142686053809,9.075322160298095,8.968141414126814,0.1570037488096647,0.23111164159830444
Maize,23.200001,Assam,3226,1031,926,Karbi Anglong,0.0,11.48,1.0,10.48,0.0,3.1441523217757115,2.4406063908914204,8.078998258685154,6.93828448401696,6.8308742346461795,0.0,2.349468678892896
Maize,1.86,Assam,10347,3306,2966,Lakhimpur,1997.48384,1.46000001,1.02,0.4400000099999999,0.421320792,0.62057648772511,0.37843644256956005,9.24445190160495,8.10349427838097,7.994969522697877,0.01980262729617973,-0.8209805293425579
Maize,2.9200001,Assam,15521,4960,4456,Nagaon,1111.05001,2.1100000000000003,1.0,1.1100000000000003,0.0,1.0715836505267653,0.7466879474879753,9.649949224651184,8.509161019718974,8.40200678160712,0.0,0.10436001532424305
Maize,69.07,Himachal Pradesh,1915,107,45,Bilashpur,933.140022,25.51,1.0,24.51,0.390813256,4.235120483100881,3.23907053215372,7.557472901614746,4.672828834461906,3.8066624897703196,0.0,3.1990811975400213
Maize,98.790001,Himachal Pradesh,1134,88,63,Chamba,685.920001,27.75,1.0,26.75,0.0,4.592996395178865,3.3232358401924436,7.033506484287697,4.477336814478207,4.143134726391533,0.0,3.2865344733420154
Maize,292.73999,Himachal Pradesh,14180,2766,1409,Kangra,1190.3000200000001,116.75,1.0,115.75,0.251895137,5.679284808895795,4.760034896549007,9.559587800086119,7.925157512224703,7.25063551189868,0.0,4.751432692966343
Maize,0.63999999,Himachal Pradesh,111,64,89,Kinnaur,392.409999,1.19,1.006,0.18399999999999994,0.0,-0.4462871182534197,0.17395330712343798,4.709530201312334,4.1588830833596715,4.48863636973214,0.005982071677547469,-1.6928195213731518
Maize,59.119999,Himachal Pradesh,2786,1384,1882,Kullu,721.389993999,16.060000000000002,1.0,15.060000000000002,1.105313459,4.079569259725196,2.7763317085186157,7.932362154339751,7.232733136177615,7.540090320145325,0.0,2.7120422223717475
Maize,0.059999999,Himachal Pradesh,182,183,109,Lahul & Spiti,673.529994,1.02,1.02,0.0,0.0,-2.813410733426703,0.01980262729617973,5.204006687076795,5.209486152841421,4.6913478822291435,0.01980262729617973,-23.025850929940457
Maize,73.279999,Himachal Pradesh,2429,474,253,Solan,624.739997,21.93,1.001,20.929,0.982709001,4.294287706719587,3.0878555624297968,7.795234929002173,6.161207321695077,5.53338948872752,0.0009995003330834232,3.0411357570078406
Maize,16.700001,Himachal Pradesh,4378,1152,892,Mandi,985.429998,47.59,1.0,46.59,1.919423925,2.815408779302947,3.862622655133019,8.384347278082808,7.049254841255837,6.79346613258001,0.0,3.8413859258287055
Maize,31.93,Himachal Pradesh,6111,2888,6051,Shimla,567.80001,11.2,1.004,10.196,1.735352711,3.4635460067266908,2.4159137783010487,8.717845704894916,7.968319500012717,8.707978826622321,0.003992021269537457,2.321995486513869
Maize,68.790001,Himachal Pradesh,3375,665,387,Sirmaur,753.0799999999999,21.82,1.064000003,20.755999997,0.248091983,4.231058400074919,3.0828269804049246,8.12415060330663,6.499787040655854,5.958424693029782,0.06203539373900159,3.0328353613609567
Maize,0.02,Kerala,25706,9087,12772,Kottayam,692.310009,1.01,1.0,0.010000000000000009,0.0,-3.912023005428146,0.009950330853168092,10.154479706670077,9.114600099695346,9.455010553834672,0.0,-4.605170185988091
Maize,0.13,Kerala,28176,5271,6717,Palakkad,611.2800010000001,1.059999999,1.0,0.05999999899999997,0.0,-2.0402208285265546,0.05826890718057952,10.246225830735987,8.569975376855206,8.812396905266864,0.0,-2.8134107334267036
Maize,294.04001,Bihar,125927,46593,20330,Champaran,730.589998,89.599998,49.189999,40.409999,19.91566738,5.683715846514865,4.495355297659456,11.743457652957451,10.74920559423812,9.919852906622392,3.895690330477913,3.699077254344032
Maize,186.02,Bihar,109463,43421,21188,Muzaffarpur,644.210001,75.190002,56.950001,18.240001000000007,32.96913214,5.225854194814321,4.320018269989217,11.603341871594399,10.678698474028431,9.961190262664417,4.042173707452453,2.9036170394707455
Maize,480.0,Bihar,79877,31528,13340,Darbhanga,1013.559987,77.440002,65.620003,11.81999900000001,0.001554714,6.173786103901937,4.349503468794768,11.288243230489993,10.35863131887484,9.498522319469615,4.183880573250724,2.4697929273755803
Maize,235.49001,Bihar,44082,18294,11692,Saharsa,895.180023,45.049999,42.990002,2.0599970000000027,4.42241708,5.461668492174537,3.8077729618567884,10.693806814848333,9.81432841621631,9.366660126231137,3.760967577030636,0.722704526489751
Maize,178.48,Bihar,65685,16211,3535,Saran,359.84000202,61.75,30.950001,30.799999,36.82237186,5.184476550124277,4.123093975508087,11.092625867903608,9.693445303141573,8.170468578330674,3.432373031440782,3.427514657511996
Maize,54.07,Bihar,90899,24771,4278,Patna,521.999998,13.48,9.6499996,3.830000400000001,7.589995311,3.9902795033939134,2.601207105484161,11.417504279004948,10.117428893085538,8.361240889642351,2.2669578739001164,1.3428649076311918
Maize,416.98001,Bihar,125661,42562,21130,Mungair,468.22999,115.66,69.459999,46.200001,0.0,6.033038282999875,4.750654852730072,11.741343083907129,10.658717115392617,9.958449110610102,4.240751032919153,3.8329798197327145
Maize,218.55,Bihar,60780,19306,11211,Bhagalpur,788.9399900000001,50.040001,32.059999000000005,17.980001999999992,2.950756596,5.387014821309323,3.9128227055827227,11.015016066470784,9.86817120740856,9.324650718153594,3.4676091159898905,2.889260140278173
Maize,208.14999,Jharkhand,29186,28287,7303,Santhal Paragana / Dumka,1140.57999,93.419998,1.0,92.419998,0.0,5.338258925598706,4.53710543366527,10.281444421227691,10.250157614133787,8.89604050162011,0.0,4.526343383801782
Maize,9.4899998,Bihar,162928,50799,7932,Shahabad (now part of Bhojpur district),333.3500111,4.6600000999999995,1.68000001,2.9800000899999994,25.36546075,2.2502385915470207,1.5390154695967817,12.001063664411447,10.83563194833345,8.978660489639687,0.5187937993675485,1.0919233307186547
Maize,17.559999,Bihar,99317,30221,4369,Gaya,598.7199891,6.1700001,2.9699999999999998,3.2000001000000005,1.25790507,2.8656235312593608,1.8196988541247519,11.506072033769213,10.316292325947678,8.382289428951436,1.0885619528146082,1.1631508410556806
Maize,139.50999,Jharkhand,15376,11091,1486,Hazaribagh,1260.06002,65.330002,1.0,64.330002,0.0,4.938136211600565,4.179451379466466,9.640563131210074,9.313889247604742,7.303843225277705,0.0,4.164026116512602
